id,name,slug,familyName,primaryCategory,difficulty,primaryMuscles,secondaryMuscles,movementPattern,forceType,mechanic,equipment,hictSuitable,smallSpace,quiet,cardioIntensive,strengthFocus,mobilityFocus,beginnerFriendly,minimalTransition,description,instructions,tips,commonMistakes,breathing,thumbnailUrl,gifUrl,videoUrl,defaultReps,defaultDurationSeconds,caloriesPerMinute,metValue,isVerified,popularityScore
b6ae053c-dd1f-4bd2-b50a-1cb355cfce2e,Hollow Body Hold,hollow-body-hold,Core Stability,core,intermediate,"[""abdominals""]","[""hip flexors""]",anti-extension,static,isolation,"[""bodyweight""]",True,True,True,False,True,False,False,True,"Lie on back, lift shoulders and legs slightly off floor creating a banana shape. Gymnastic core drill.","[""Lie flat on back, arms overhead."", ""Lift shoulders and legs a few inches off floor."", ""Press lower back into floor."", ""Hold the banana shape.""]",[],[],,,,,,,,,False,0
22514c77-9bbc-4d5d-b4ee-07427d89e3ff,Hyperextensions With No Hyperextension Bench,hyperextensions-with-no-hyperextension-bench,Superman,lower_body,intermediate,"[""lower back""]","[""glutes"",""hamstrings""]",hip-hinge,pull,compound,"[""bodyweight""]",True,True,True,False,True,False,False,True,"With someone holding down your legs, slide yourself down to the edge a flat bench until your hips hang off the end of the bench. Tip: Your entire upper body should be hanging down towards the floor. Also, you will be in the same position as if you were on a hyperextension bench but the range of motion will be shorter due to the height of the flat bench vs. that of the hyperextension bench.","[""With someone holding down your legs, slide yourself down to the edge a flat bench until your hips hang off the end of the bench. Tip: Your entire upper body should be hanging down towards the floor. Also, you will be in the same position as if you were on a hyperextension bench but the range of motion will be shorter due to the height of the flat bench vs. that of the hyperextension bench."",""With your body straight, cross your arms in front of you (my preference) or behind your head. This will be your starting position. Tip: You can also hold a weight plate for extra resistance in front of you under your crossed arms."",""Start bending forward slowly at the waist as far as you can while keeping your back flat. Inhale as you perform this movement. Keep moving forward until you almost touch the floor or you feel a nice stretch on the hamstrings (whichever comes first). Tip: Never round the back as you perform this exercise."",""Slowly raise your torso back to the initial position as you exhale. Tip: Avoid the temptation to arch your back past a straight line. Also, do not swing the torso at any time in order to protect the back from injury."",""Repeat for the recommended amount of repetitions.""]",[],[],,,,,,,,,True,0
6afe24b1-bc54-4422-ac86-27a3c28797e0,In and Out Push-Ups,in-and-out-push-ups,Push-Up,upper_body,intermediate,"[""chest""]","[""shoulders"", ""triceps""]",push,push,compound,"[""bodyweight""]",True,True,True,False,True,False,False,True,"Alternate between wide and narrow push-ups each rep, hitting chest from different angles.","[""Start in wide push-up position, do a push-up."", ""Hop or walk hands to narrow position."", ""Do a narrow push-up."", ""Return to wide. Continue alternating.""]",[],[],,,,,,,,,False,0
22f1020f-21fc-4a8d-aca5-3831eb160015,Inch Worm Push-Ups,inch-worm-push-ups,Walk-Out,full_body,intermediate,"[""chest""]","[""shoulders"", ""triceps"", ""hamstrings"", ""abdominals""]",push,push,compound,"[""bodyweight""]",True,True,True,False,True,True,False,True,"Walk hands out from standing to push-up, perform push-up, walk back. Same as Walk-Out Push-Ups.","[""From standing, walk hands out to plank."", ""Perform a push-up."", ""Walk hands back to feet."", ""Stand and repeat.""]",[],[],,,,,,,,,False,0
eb94b861-dd0d-4045-a660-5410971e7b14,Inch Worm to Pike Push-Up,inch-worm-to-pike-push-up,Walk-Out,full_body,intermediate,"[""shoulders""]","[""abdominals"", ""hamstrings"", ""triceps""]",push,push,compound,"[""bodyweight""]",True,True,True,False,True,True,False,True,"Walk hands out from standing to pike position, perform a pike push-up, walk back.","[""From standing, hinge and walk hands to pike position."", ""Perform a pike push-up (head toward floor)."", ""Walk hands back to feet."", ""Stand and repeat.""]",[],[],,,,,,,,,False,0
a3e3d645-670a-4b36-ae16-b5495daec2aa,Inchworm,inchworm,Walk-Out,full_body,beginner,"[""hamstrings""]",[],anti-extension,,compound,"[""bodyweight""]",True,True,True,False,False,True,True,True,"Stand with your feet close together. Keeping your legs straight, stretch down and put your hands on the floor directly in front of you. This will be your starting position.","[""Stand with your feet close together. Keeping your legs straight, stretch down and put your hands on the floor directly in front of you. This will be your starting position."",""Begin by walking your hands forward slowly, alternating your left and your right. As you do so, bend only at the hip, keeping your legs straight."",""Keep going until your body is parallel to the ground in a pushup position."",""Now, keep your hands in place and slowly take short steps with your feet, moving only a few inches at a time."",""Continue walking until your feet are by hour hands, keeping your legs straight as you do so.""]",[],[],,,,,,,,,True,0
88de453d-48ea-4b11-9a04-d447eac79b5a,Incline Push-Up,incline-push-up,Push-Up,upper_body,beginner,"[""chest""]","[""shoulders"",""triceps""]",push,push,compound,"[""bodyweight""]",True,True,True,False,True,False,True,True,"Stand facing bench or sturdy elevated platform. Place hands on edge of bench or platform, slightly wider than shoulder width.","[""Stand facing bench or sturdy elevated platform. Place hands on edge of bench or platform, slightly wider than shoulder width."",""Position forefoot back from bench or platform with arms and body straight. Arms should be perpendicular to body. Keeping body straight, lower chest to edge of box or platform by bending arms."",""Push body up until arms are extended. Repeat.""]",[],[],,,,,,,,,True,0
9ec11f1d-d3e5-483a-93f0-2cb65e206c95,Incline Push-Up Close-Grip,incline-push-up-close-grip,Push-Up,upper_body,beginner,"[""triceps""]","[""chest"",""shoulders""]",push,push,compound,"[""bodyweight""]",True,True,True,False,True,False,True,True,Stand facing a Smith machine bar or sturdy elevated platform at an appropriate height.,"[""Stand facing a Smith machine bar or sturdy elevated platform at an appropriate height."",""Place your hands next to one another on the bar."",""Position your feet back from the bar with arms and body straight. This will be your starting position."",""Keeping your body straight, lower your chest to the bar by bending the arms."",""Return to the starting position by extending the elbows, pressing yourself back up.""]",[],[],,,,,,,,,True,0
baa60275-c642-4fbd-be5c-3cff0e279fb6,Incline Push-Up Medium,incline-push-up-medium,Push-Up,upper_body,beginner,"[""chest""]","[""abdominals"",""shoulders"",""triceps""]",push,push,compound,"[""bodyweight""]",True,True,True,False,True,False,True,True,Stand facing a Smith machine bar or sturdy elevated platform at an appropriate height.,"[""Stand facing a Smith machine bar or sturdy elevated platform at an appropriate height."",""Place your hands on the bar, with your hands about shoulder width apart."",""Position your feet back from the bar with arms and body straight. This will be your starting position."",""Keeping your body straight, lower your chest to the bar by bending the arms."",""Return to the starting position by extending the elbows, pressing yourself back up.""]",[],[],,,,,,,,,True,0
d8dc7c5f-442c-4e5d-bf05-9f4ab4149bd6,Incline Push-Up Reverse Grip,incline-push-up-reverse-grip,Push-Up,upper_body,beginner,"[""chest""]","[""abdominals"",""shoulders"",""triceps""]",push,push,compound,"[""bodyweight""]",True,True,True,False,True,False,True,True,Stand facing a Smith machine bar or sturdy elevated platform at an appropriate height.,"[""Stand facing a Smith machine bar or sturdy elevated platform at an appropriate height."",""Place your hands on the bar palms up, with your hands about shoulder width apart."",""Position your feet back from the bar with arms and body straight. This will be your starting position."",""Keeping your body straight, lower your chest to the bar by bending the arms."",""Return to the starting position by extending the elbows, pressing yourself back up.""]",[],[],,,,,,,,,True,0
77933a08-13e9-47c8-82c3-dbe620f9e552,Incline Push-Up Wide,incline-push-up-wide,Push-Up,upper_body,beginner,"[""chest""]","[""abdominals"",""shoulders"",""triceps""]",push,push,compound,"[""bodyweight""]",True,True,True,False,True,False,True,True,Stand facing a Smith machine bar or sturdy elevated platform at an appropriate height.,"[""Stand facing a Smith machine bar or sturdy elevated platform at an appropriate height."",""Place your hands on the bar, with your hands wider than shoulder width."",""Position your feet back from the bar with arms and body straight. Your arms should be perpendicular to the body. This will be your starting position."",""Keeping your body straight, lower your chest to the bar by bending the arms."",""Return to the starting position by extending the elbows, pressing yourself back up.""]",[],[],,,,,,,,,True,0
771c30e0-8844-4512-88a7-d28159d90da9,Isometric Chest Squeezes,isometric-chest-squeezes,Isometric,upper_body,beginner,"[""chest""]","[""shoulders"",""triceps""]",static,static,compound,"[""bodyweight""]",True,True,True,False,False,False,True,True,"While either seating or standing, bend your arms at a 90-degree angle and place the palms of your hands together in front of your chest. Tip: Your hands should be open with the palms together and fingers facing forward (perpendicular to your torso).","[""While either seating or standing, bend your arms at a 90-degree angle and place the palms of your hands together in front of your chest. Tip: Your hands should be open with the palms together and fingers facing forward (perpendicular to your torso)."",""Push both hands against each other as you contract your chest. Start with slow tension and increase slowly. Keep breathing normally as you execute this contraction."",""Hold for the recommended number of seconds."",""Now release the tension slowly."",""Rest for the recommended amount of time and repeat.""]",[],[],,,,,,,,,True,0
e85ef346-7a7c-4d1b-961c-52dd5cd1e785,Isometric Neck Exercise - Front And Back,isometric-neck-exercise-front-and-back,Isometric,mobility,beginner,"[""neck""]",[],static,static,isolation,"[""bodyweight""]",True,True,True,False,True,False,True,True,"With your head and neck in a neutral position (normal position with head erect facing forward), place both of your hands on the front side of your head.","[""With your head and neck in a neutral position (normal position with head erect facing forward), place both of your hands on the front side of your head."",""Now gently push forward as you contract the neck muscles but resisting any movement of your head. Start with slow tension and increase slowly. Keep breathing normally as you execute this contraction."",""Hold for the recommended number of seconds."",""Now release the tension slowly."",""Rest for the recommended amount of time and repeat with your hands placed on the back side of your head.""]",[],[],,,,,,,,,True,0
9e25490b-343e-4fc3-b2cf-d818d34e1d9c,Isometric Neck Exercise - Sides,isometric-neck-exercise-sides,Isometric,mobility,beginner,"[""neck""]",[],static,static,isolation,"[""bodyweight""]",True,True,True,False,True,False,True,True,"With your head and neck in a neutral position (normal position with head erect facing forward), place your left hand on the left side of your head.","[""With your head and neck in a neutral position (normal position with head erect facing forward), place your left hand on the left side of your head."",""Now gently push towards the left as you contract the left neck muscles but resisting any movement of your head. Start with slow tension and increase slowly. Keep breathing normally as you execute this contraction."",""Hold for the recommended number of seconds."",""Now release the tension slowly."",""Rest for the recommended amount of time and repeat with your right hand placed on the right side of your head.""]",[],[],,,,,,,,,True,0
5ebf21e5-6a2f-49b6-bc66-83a6789d27ee,Isometric Wipers,isometric-wipers,Plank,core,beginner,"[""chest""]","[""abdominals"",""shoulders"",""triceps""]",anti-rotation,push,compound,"[""bodyweight""]",True,True,True,False,True,False,True,True,"Assume a push-up position, supporting your weight on your hands and toes while keeping your body straight. Your hands should be just outside of shoulder width. This will be your starting position.","[""Assume a push-up position, supporting your weight on your hands and toes while keeping your body straight. Your hands should be just outside of shoulder width. This will be your starting position."",""Begin by shifting your body weight as far to one side as possible, allowing the elbow on that side to flex as you lower your body."",""Reverse the motion by extending the flexed arm, pushing yourself up and then dropping to the other side."",""Repeat for the desired number of repetitions.""]",[],[],,,,,,,,,True,0
4d5f7fd0-6a04-438e-91ef-5042a4a65048,Jackknife Sit-Up,jackknife-sit-up,Crunch,core,beginner,"[""abdominals""]",[],anti-flexion,pull,compound,"[""bodyweight""]",True,True,True,False,True,False,True,True,Lie flat on the floor (or exercise mat) on your back with your arms extended straight back behind your head and your legs extended also. This will be your starting position.,"[""Lie flat on the floor (or exercise mat) on your back with your arms extended straight back behind your head and your legs extended also. This will be your starting position."",""As you exhale, bend at the waist while simultaneously raising your legs and arms to meet in a jackknife position. Tip: The legs should be extended and lifted at approximately a 35-45 degree angle from the floor and the arms should be extended and parallel to your legs. The upper torso should be off the floor."",""While inhaling, lower your arms and legs back to the starting position."",""Repeat for the recommended amount of repetitions.""]",[],[],,,,,,,,,True,0
b41110db-1d29-4267-9282-e496a9c1ff4f,Janda Sit-Up,janda-sit-up,Crunch,core,beginner,"[""abdominals""]",[],anti-flexion,pull,isolation,"[""bodyweight""]",True,True,True,False,True,False,True,True,Position your body on the floor in the basic sit-up position; knees to a ninety degree angle with feet flat on the floor and arms either crossed over your chest or to the sides. This will be your starting position.,"[""Position your body on the floor in the basic sit-up position; knees to a ninety degree angle with feet flat on the floor and arms either crossed over your chest or to the sides. This will be your starting position."",""As you strongly tighten your glutes and hamstrings, fill your lungs with air and in a slow (three to six second count) ascent, slowly exhale. Tip: It is important to tighten the glutes and hamstrings as this will cause the hip flexors to be inactivated in a process called reciprocal inhibition, which basically means that opposite muscles to the contracted ones will relax."",""As you inhale, slowly go back in a controlled manner to the starting position."",""Repeat for the recommended amount of repetitions.""]",[],[],,,,,,,,,True,0
8cb92f04-047e-4265-8611-dd74f886df93,Jump Squats,jump-squats,Squat,plyometric,intermediate,"[""quadriceps""]","[""glutes"", ""calves"", ""hamstrings""]",squat,push,compound,"[""bodyweight""]",True,True,False,True,True,False,False,True,Squat and explosively jump at the bottom. Develops lower body power.,"[""Squat to full depth."", ""Explosively jump as high as possible."", ""Land softly with bent knees."", ""Immediately descend into next squat.""]",[],[],,,,,,,,,False,0
c7aa5834-b310-4fa7-b510-43211a88b58c,Jumping Jacks,jumping-jacks,Jump,cardio,beginner,"[""calves""]","[""shoulders"", ""quadriceps"", ""adductors""]",squat,push,compound,"[""bodyweight""]",True,True,False,True,False,False,True,True,"The classic full-body cardio exercise. Jump feet wide while raising arms overhead, return to start.","[""Stand with feet together, arms at sides."", ""Jump feet wide while raising arms overhead."", ""Jump back to starting position."", ""Continue at rapid pace.""]",[],[],,,,,,,,,False,0
894d2ca4-45d8-4f94-a9ab-8d9d2a790277,Jumping Lunges,jumping-lunges,Lunge,plyometric,intermediate,"[""quadriceps""]","[""glutes"", ""hamstrings"", ""calves""]",lunge,push,compound,"[""bodyweight""]",True,True,False,True,True,False,False,True,Explosive lunge where you jump and switch legs mid-air. Builds single-leg power.,"[""Start in a lunge position."", ""Jump explosively upward."", ""Switch legs mid-air."", ""Land in lunge on opposite side.""]",[],[],,,,,,,,,False,0
2e7e72a7-e044-4800-8672-e77f330ebb82,Kick-Through to Downward Dog,kick-through-to-downward-dog,Kick-Through,full_body,intermediate,"[""abdominals""]","[""shoulders"", ""hip flexors"", ""hamstrings""]",rotation,push,compound,"[""bodyweight""]",True,True,True,False,True,True,False,True,"From bear crawl, kick one leg through underneath, rotate, then transition to downward dog.","[""Start in bear crawl position."", ""Lift one hand and kick opposite leg through."", ""Rotate into extended position."", ""Return and transition to downward dog.""]",[],[],,,,,,,,,False,0
df408a33-dd9e-4fa0-b4a2-a8d3bf3d43c6,Knee Circles,knee-circles,Hip Mobility,mobility,beginner,"[""calves""]","[""hamstrings"",""quadriceps""]",rotation,pull,compound,"[""bodyweight""]",True,True,True,False,False,True,True,True,Stand with your legs together and hands by your waist.,"[""Stand with your legs together and hands by your waist."",""Now move your knees in a circular motion as you breathe normally."",""Repeat for the recommended amount of repetitions.""]",[],[],,,,,,,,,True,0
e5637430-a621-4ff8-8365-aae8f7d0882c,Knee Tap Push-Ups,knee-tap-push-ups,Push-Up,upper_body,intermediate,"[""chest""]","[""shoulders"", ""triceps"", ""hip flexors""]",push,push,compound,"[""bodyweight""]",True,True,True,False,True,False,False,True,Push-up with a knee-to-elbow tap at the top of each rep.,"[""Perform a full push-up."", ""At the top, bring one knee to same-side elbow."", ""Return leg, do another push-up."", ""Tap with other knee.""]",[],[],,,,,,,,,False,0
fe644d4a-3c4c-40bb-b9cc-2438b1bfba5f,Knee Tuck Jump,knee-tuck-jump,Jump,plyometric,beginner,"[""hamstrings""]","[""abductors"",""adductors"",""calves"",""glutes"",""quadriceps""]",squat,push,compound,"[""bodyweight""]",True,True,False,True,False,False,True,True,"Begin in a comfortable standing position with your knees slightly bent. Hold your hands in front of you, palms down with your fingertips together at chest height. This will be your starting position.","[""Begin in a comfortable standing position with your knees slightly bent. Hold your hands in front of you, palms down with your fingertips together at chest height. This will be your starting position."",""Rapidly dip down into a quarter squat and immediately explode upward. Drive the knees towards the chest, attempting to touch them to the palms of the hands."",""Jump as high as you can, raising your knees up, and then ensure a good land be re-extending your legs, absorbing impact through be allowing the knees to rebend.""]",[],[],,,,,,,,,True,0
98a6095f-6519-4422-8105-f02f1466e7f7,Lateral Bound,lateral-bound,Jump,plyometric,beginner,"[""adductors""]","[""abductors"",""calves"",""glutes"",""hamstrings"",""quadriceps""]",squat,push,compound,"[""bodyweight""]",True,True,True,True,False,False,True,True,Assume a half squat position facing 90 degrees from your direction of travel. This will be your starting position.,"[""Assume a half squat position facing 90 degrees from your direction of travel. This will be your starting position."",""Allow your lead leg to do a countermovement inward as you shift your weight to the outside leg."",""Immediately push off and extend, attempting to bound to the side as far as possible."",""Upon landing, immediately push off in the opposite direction, returning to your original start position."",""Continue back and forth for several repetitions.""]",[],[],,,,,,,,,True,0
3a805d42-50b3-42a3-8251-732c80ce5e2c,Lateral Shuffles,lateral-shuffles,Running,cardio,beginner,"[""quadriceps""]","[""glutes"", ""adductors"", ""calves""]",locomotion,push,compound,"[""bodyweight""]",True,False,False,True,False,False,True,False,Shuffle laterally in an athletic stance. Agility and cardiovascular drill.,"[""Stand in an athletic stance, knees bent."", ""Shuffle rapidly to one side for several steps."", ""Shuffle back the other direction."", ""Stay low throughout.""]",[],[],,,,,,,,,False,0
aecb9213-4be8-437f-9a08-96c63d2bf727,Leg Lift,leg-lift,Leg Raise,core,beginner,"[""glutes""]","[""hamstrings""]",anti-flexion,push,isolation,"[""bodyweight""]",True,True,True,False,True,False,True,True,"While standing up straight with both feet next to each other at around shoulder width, grab a sturdy surface such as the sides of a squat rack or the top of a chair to brace yourself and keep balance.","[""While standing up straight with both feet next to each other at around shoulder width, grab a sturdy surface such as the sides of a squat rack or the top of a chair to brace yourself and keep balance."",""With or without an ankle weight, lift one leg behind you as if performing a leg curl but standing up while keeping the other leg straight. Breathe out as you perform this movement."",""Slowly bring the raised leg back to the floor as you breathe in."",""Repeat for the recommended amount of repetitions."",""Repeat the movement with the opposite leg.""]",[],[],,,,,,,,,True,0
dd992a20-695b-4fa7-b7b7-a5341363e7ad,Leg Pull-In,leg-pull-in,Crunch,core,beginner,"[""abdominals""]",[],anti-flexion,pull,compound,"[""bodyweight""]",True,True,True,False,True,False,True,True,Lie on an exercise mat with your legs extended and your hands either palms facing down next to you or under your glutes. Tip: My preference is with the hands next to me. This will be your starting position.,"[""Lie on an exercise mat with your legs extended and your hands either palms facing down next to you or under your glutes. Tip: My preference is with the hands next to me. This will be your starting position."",""Bend your knees and pull your upper thighs into your midsection as you breathe out. Continue the motion until your knees are around chest level. Contract your abs as you execute this movement and hold for a second at the top. Tip: As you perform the motion, the lower legs (calves) should always remain parallel to the floor."",""Return to the starting position as you inhale."",""Repeat for the recommended amount of repetitions.""]",[],[],,,,,,,,,True,0
d501b4d3-bab3-42fb-9a40-1feb2c5674f1,Lower Back Curl,lower-back-curl,Superman,lower_body,beginner,"[""abdominals""]",[],hip-hinge,static,,"[""bodyweight""]",True,True,True,False,False,True,True,True,Lie on your stomach with your arms out to your sides. This will be your starting position.,"[""Lie on your stomach with your arms out to your sides. This will be your starting position."",""Using your lower back muscles, extend your spine lifting your chest off of the ground. Do not use your arms to push yourself up. Keep your head up during the movement. Repeat for 10-20 repetitions.""]",[],[],,,,,,,,,True,0
ea0d6996-dd81-4a39-998c-1fbed7717981,Lunge Walks,lunge-walks,Lunge,lower_body,beginner,"[""quadriceps""]","[""glutes"", ""hamstrings""]",lunge,push,compound,"[""bodyweight""]",True,False,True,False,True,False,True,False,Walking lunges moving forward each step. Functional lower body builder.,"[""Step forward into a lunge."", ""Lower back knee toward ground."", ""Step through with back foot into next lunge."", ""Continue walking forward.""]",[],[],,,,,,,,,False,0
4397fb2b-0758-4365-9c6e-9a477f97297c,Lying Back Presses,lying-back-presses,Prone Raise,upper_body,beginner,"[""shoulders""]","[""middle back"", ""triceps""]",push,push,isolation,"[""bodyweight""]",True,True,True,False,True,False,True,True,"Lie face up, press elbows into floor to lift upper back. Isometric posterior shoulder work.","[""Lie on back with knees bent."", ""Press elbows firmly into floor."", ""Lift upper back and chest off ground."", ""Hold briefly, lower.""]",[],[],,,,,,,,,False,0
c780335e-fd49-47af-bcff-59155e857d03,Lying Crossover,lying-crossover,Stretch,mobility,advanced,"[""abductors""]",[],rotation,static,,"[""bodyweight""]",True,True,True,False,False,True,False,True,Lie on your back with your legs extended.,"[""Lie on your back with your legs extended."",""Cross one leg over your body with the knee bent, attempting to touch the knee to the ground. Your partner should kneel beside you, holding your shoulder down with one hand and controlling the crossed leg with the other. this will be your starting position."",""Attempt to raise the bent knee off of the ground as your partner prevents any actual movement."",""After 10-20 seconds, relax the leg as your partner gently presses the knee towards the floor. Repeat with the other side.""]",[],[],,,,,,,,,True,0
b2d9d8c6-83e9-4ead-bb39-0e7ecdfcecc5,Lying Glute,lying-glute,Stretch,mobility,advanced,"[""glutes""]","[""abductors""]",static,static,,"[""bodyweight""]",True,True,True,False,False,True,False,True,Lie on your back with your partner kneeling beside you.,"[""Lie on your back with your partner kneeling beside you."",""Flex the hip of one leg, raising it off of the floor. Rotate the leg so the foot is over the opposite hip, the lower leg perpendicular to your body. Your partner should hold the knee and ankle in place. This will be your starting position."",""Attempt to push your leg towards your partner, who should be preventing any actual movement of the leg."",""After 10-20 seconds, completely relax as your partner gently pushes the ankle and knee towards your chest. Be sure to inform your helper when the stretch is adequate to prevent injury or overstretching.""]",[],[],,,,,,,,,True,0
a515df10-de63-42ce-be01-ae785df62c3a,Lying Prone Quadriceps,lying-prone-quadriceps,Stretch,mobility,advanced,"[""quadriceps""]",[],static,,,"[""bodyweight""]",True,True,True,False,False,True,False,True,"Lay face down on the floor with your partner kneeling beside you. Flex one knee and raise that leg off the ground, attempting to touch your glutes with your foot. Your partner should hold the knee and ankle. This will be your starting position.","[""Lay face down on the floor with your partner kneeling beside you. Flex one knee and raise that leg off the ground, attempting to touch your glutes with your foot. Your partner should hold the knee and ankle. This will be your starting position."",""Attempt to extend your knee while your partner prevents any actual movement."",""After 10-20 seconds, relax your muscles as your partner gently pushes the foot towards your glutes, further stretching the quadriceps and hip flexors."",""After 10-20 seconds, switch sides.""]",[],[],,,,,,,,,True,0
6daf78e0-d141-4a82-b8b3-f43706bc6a31,Mountain Climbers,mountain-climbers,Plank,core,beginner,"[""abdominals""]","[""shoulders"", ""hip flexors"", ""quadriceps""]",anti-extension,push,compound,"[""bodyweight""]",True,True,True,True,True,False,True,True,"In high plank, drive knees toward chest in a running motion. Core stability plus cardio.","[""Start in high plank."", ""Drive one knee toward chest."", ""Quickly switch legs."", ""Continue at desired pace.""]",[],[],,,,,,,,,False,0
8231d0ce-30b3-4535-82a8-0e43cd7dc929,Natural Glute Ham Raise,natural-glute-ham-raise,Hip Hinge,lower_body,intermediate,"[""hamstrings""]","[""calves"",""glutes"",""lower back""]",hip-hinge,pull,compound,"[""bodyweight""]",True,True,True,False,True,False,False,True,"Using the leg pad of a lat pulldown machine or a preacher bench, position yourself so that your ankles are under the pads, knees on the seat, and you are facing away from the machine. You should be upright and maintaining good posture.","[""Using the leg pad of a lat pulldown machine or a preacher bench, position yourself so that your ankles are under the pads, knees on the seat, and you are facing away from the machine. You should be upright and maintaining good posture."",""This will be your starting position. Lower yourself under control until your knees are almost completely straight."",""Remaining in control, raise yourself back up to the starting position."",""If you are unable to complete a rep, use a band, a partner, or push off of a box to aid in completing a repetition.""]",[],[],,,,,,,,,True,0
12d5a76e-d168-44a2-b3d8-696f1887526e,Oblique Crunches,oblique-crunches,Crunch,core,beginner,"[""abdominals""]",[],lateral-flexion,pull,isolation,"[""bodyweight""]",True,False,True,False,True,False,True,True,"Lie flat on the floor with your lower back pressed to the ground. For this exercise, you will need to put one hand beside your head and the other to the side against the floor.","[""Lie flat on the floor with your lower back pressed to the ground. For this exercise, you will need to put one hand beside your head and the other to the side against the floor."",""Make sure your feet are elevated and resting on a flat surface."",""Now lift the shoulder in which your hand is touching your head."",""Simply elevate your shoulder and body upward until you touch your knee. For example, if you have your right hand besides your head, then you want to elevate your body upwards until your right elbow touches your left knee. The same variation can be applied doing the inverse and using your left elbow to touch your right knee."",""After your knee touches your elbow, lower your body until you have reached the starting position."",""Remember to breathe in during the eccentric (lowering) part of the exercise and to breathe out during the concentric (upward) part of the exercise."",""Continue alternating in this manner until all of the recommended repetitions for each side have been completed.""]",[],[],,,,,,,,,True,0
50ad0b33-b5d8-4952-b218-cc30ed8ba447,Oblique Crunches - On The Floor,oblique-crunches-on-the-floor,Crunch,core,beginner,"[""abdominals""]",[],rotation,pull,isolation,"[""bodyweight""]",True,False,True,False,True,False,True,True,Start out by lying on your right side with your legs lying on top of each other. Make sure your knees are bent a little bit.,"[""Start out by lying on your right side with your legs lying on top of each other. Make sure your knees are bent a little bit."",""Place your left hand behind your head."",""Once you are in this set position, begin by moving your left elbow up as you would perform a normal crunch except this time the main emphasis is on your obliques."",""Crunch as high as you can, hold the contraction for a second and then slowly drop back down into the starting position."",""Remember to breathe in during the eccentric (lowering) part of the exercise and to breathe out during the concentric (elevation) part of the exercise.""]",[],[],,,,,,,,,True,0
d69a4412-8c3d-4487-ac1d-8c7343f9ab89,Oblique Pulse-Ups,oblique-pulse-ups,Crunch,core,intermediate,"[""obliques""]","[""abdominals""]",lateral-flexion,pull,isolation,"[""bodyweight""]",True,True,True,False,True,False,False,True,Small pulsing crunches angled to one side targeting the obliques with constant tension.,"[""Lie on back with legs elevated."", ""Crunch and angle torso to one side."", ""Pulse in small range of motion."", ""Switch sides after set.""]",[],[],,,,,,,,,False,0
6a335f34-fc87-4325-87a0-fd88177f81c9,Overhead Triceps,overhead-triceps,Push-Up,upper_body,advanced,"[""triceps""]","[""lats""]",push,static,,"[""bodyweight""]",True,True,True,False,False,True,False,True,"Sit upright on the floor with your partner behind you. Raise one arm straight up, and flex the elbow, attempting to touch your hand to your back. Your parner should hold your elbow and wrist. This will be your starting position.","[""Sit upright on the floor with your partner behind you. Raise one arm straight up, and flex the elbow, attempting to touch your hand to your back. Your parner should hold your elbow and wrist. This will be your starting position."",""Attempt to extend the arm straight into the air as your partner prevents you from doing actually doing so."",""After 10-20 seconds, relax the arm and allow your partner to further stretch the tricep by applying gentle pressure to the wrist. Hold for 10-20 seconds, and then switch sides.""]",[],[],,,,,,,,,True,0
1092eb23-718b-4088-b1ee-68982aecc763,Pike Push-Ups,pike-push-ups,Push-Up,upper_body,intermediate,"[""shoulders""]","[""triceps"", ""chest""]",push,push,compound,"[""bodyweight""]",True,True,True,False,True,False,False,True,"Push-up in a pike position (hips high, inverted V). Targets shoulders like an overhead press.","[""Set up in a pike position with hips high."", ""Lower head toward floor by bending elbows."", ""Press back up."", ""Keep hips elevated throughout.""]",[],[],,,,,,,,,False,0
caea36b3-e0ad-4a7a-9045-f63b08c887b9,Pistol Squats,pistol-squats,Squat,lower_body,advanced,"[""quadriceps""]","[""glutes"", ""hamstrings"", ""hip flexors""]",squat,push,compound,"[""bodyweight""]",True,True,True,False,True,True,False,True,"A full single-leg squat with the free leg extended in front. Requires great strength, balance, and flexibility.","[""Stand on one leg, other extended forward."", ""Squat down on standing leg to full depth."", ""Keep extended leg off the ground."", ""Press back up to standing.""]",[],[],,,,,,,,,False,0
7d6dfd12-dd44-4e4d-8d4b-d4ca3bfc260b,Plank,plank,Plank,core,beginner,"[""abdominals""]",[],anti-extension,static,isolation,"[""bodyweight""]",True,True,True,False,True,False,True,True,"Get into a prone position on the floor, supporting your weight on your toes and your forearms. Your arms are bent and directly below the shoulder.","[""Get into a prone position on the floor, supporting your weight on your toes and your forearms. Your arms are bent and directly below the shoulder."",""Keep your body straight at all times, and hold this position as long as possible. To increase difficulty, an arm or leg can be raised.""]",[],[],,,,,,,,,True,0
a552b414-008e-4646-aa9d-14dd049a959f,Plank Arm and Leg Lifts,plank-arm-and-leg-lifts,Plank,core,intermediate,"[""abdominals""]","[""glutes"", ""shoulders""]",anti-extension,static,compound,"[""bodyweight""]",True,True,True,False,True,False,False,True,"From plank, lift opposite arm and leg simultaneously. Increases anti-rotation demand.","[""Start in forearm or high plank."", ""Lift one arm and opposite leg."", ""Hold briefly."", ""Return and alternate.""]",[],[],,,,,,,,,False,0
